dataset,container_shape,ALG,Select_range,PES,OES,best_N_mean,best_N_std,best_U_star_mean,best_U_star_std,origin_N_mean,origin_N_std,origin_U_star_mean,origin_U_star_std,time_cost_s_mean,time_cost_s_std,n_seeds
engine,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,2.8,0.44721359549995787,0.22532434315209873,0.018193873033742113,2.8,0.44721359549995787,0.22532434315209873,0.018193873033742113,113.01631107330323,4.847445661727994,5
engine,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,3.0,0.0,0.2170180223486377,0.0029381433962858325,3.0,0.0,0.2170180223486377,0.0029381433962858325,62.41298484802246,1.587150252336827,5
engine,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,2.6,0.5477225575051662,0.2373233046370724,0.0274579123628981,2.6,0.5477225575051662,0.2373233046370724,0.0274579123628981,61.33066563606262,2.6331237754451875,5
engine,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,2.6,0.5477225575051661,0.23769912368868198,0.03239662236700717,2.6,0.5477225575051661,0.23769912368868198,0.03239662236700717,114.25989933013916,3.9964150367813494,5
engine,cylinder,BLF,bottom_left_filling,None,height_only,2.8,0.4472135954999579,0.17181615550157298,0.02043584244050298,2.8,0.4472135954999579,0.17181615550157298,0.02043584244050298,189.51849403381348,1.8636068085360007,5
engine,cylinder,fixed_CA,all,maximum_connected_space,maximum_connected_space,2.6,0.5477225575051661,0.189063829551259,0.03168080533975425,2.6,0.5477225575051661,0.189063829551259,0.03168080533975425,259.86007595062256,2.4104022829707366,5
engine,cylinder,fixed_CA,all,maximum_connected_space,minimum_bb_volume,2.6,0.5477225575051661,0.18982510371401004,0.036783686624495986,2.6,0.5477225575051661,0.18982510371401004,0.036783686624495986,260.8958489894867,2.8949830677096924,5
engine,cylinder,fixed_CA,all,maximum_connected_space,waste_overlap_distance,2.4,0.5477225575051661,0.20010340588614137,0.037396562492014146,2.4,0.5477225575051661,0.20010340588614137,0.037396562492014146,352.2124297618866,2.110138533183014,5
engine,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,2.6,0.5477225575051661,0.18325388442906956,0.03579455020416449,2.6,0.5477225575051661,0.18325388442906956,0.03579455020416449,262.04247517585753,0.411104133287049,5
engine,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,2.2,0.4472135954999579,0.20370419464227232,0.03681917510158549,2.2,0.4472135954999579,0.20370419464227232,0.03681917510158549,260.2457266330719,2.582735991889196,5
engine,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,2.2,0.4472135954999579,0.19724807728832888,0.02601596175965451,2.2,0.4472135954999579,0.19724807728832888,0.02601596175965451,351.7389005184174,5.763951791857342,5
engine,cylinder,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,2.8,0.4472135954999579,0.17554025345682422,0.02488524524623718,2.8,0.4472135954999579,0.17554025345682422,0.02488524524623718,260.8875395774841,1.3714542369886356,5
engine,cylinder,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,2.4,0.5477225575051661,0.193419887152002,0.031840381643067205,2.4,0.5477225575051661,0.193419887152002,0.031840381643067205,262.03495478630066,1.984643408979368,5
engine,cylinder,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,2.4,0.5477225575051661,0.1874085636948855,0.03021469986873912,2.4,0.5477225575051661,0.1874085636948855,0.03021469986873912,354.739673948288,3.6743530524259542,5
engine,cylinder,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,2.0,0.0,0.22749306138620398,0.012182475551451941,2.0,0.0,0.22749306138620398,0.012182475551451941,226.93609561920167,3.2734721389115258,5
engine,cylinder,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,2.2,0.4472135954999579,0.21875892668487507,0.030887693462044168,2.2,0.4472135954999579,0.21875892668487507,0.030887693462044168,223.66917138099672,2.2246617066425594,5
engine,cylinder,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,2.0,0.0,0.2320258755175042,0.013119277453470088,2.0,0.0,0.2320258755175042,0.013119277453470088,317.2349865913391,4.7199080599143315,5
engine,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,2.0,0.0,0.22749306138620398,0.012182475551451941,2.0,0.0,0.22749306138620398,0.012182475551451941,226.8396143913269,1.963237938129591,5
engine,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,2.0,0.0,0.22887788774905218,0.015120692769328608,2.0,0.0,0.22887788774905218,0.015120692769328608,222.91074662208558,1.9834193956769122,5
engine,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,2.0,0.0,0.2355786217285233,0.01252770578219161,2.0,0.0,0.2355786217285233,0.01252770578219161,315.9503610134125,5.447562273718385,5
engine,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,2.0,0.0,0.22362003154110605,0.010640416124334489,2.0,0.0,0.22362003154110605,0.010640416124334489,225.6790764808655,2.573557825046394,5
engine,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,2.0,0.0,0.22554773866371786,0.0120410183735764,2.0,0.0,0.22554773866371786,0.0120410183735764,224.48673248291016,2.320865046351959,5
engine,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,2.0,0.0,0.22679003880940102,0.01134292638954488,2.0,0.0,0.22679003880940102,0.01134292638954488,315.78293137550355,5.857516051573653,5
engine,cylinder,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,2.0,0.0,0.2259677105789037,0.01129307411231394,2.0,0.0,0.2259677105789037,0.01129307411231394,240.7610498905182,1.3892717911030845,5
engine,cylinder,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,2.2,0.447213595499958,0.21239929477569786,0.030869004748124144,2.2,0.447213595499958,0.21239929477569786,0.030869004748124144,238.3741259098053,3.434191295825728,5
engine,cylinder,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,2.2,0.447213595499958,0.21951279428858803,0.02911866415357006,2.2,0.447213595499958,0.21951279428858803,0.02911866415357006,328.85068917274475,8.9449757323818,5
engine,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,2.0,0.0,0.22009931369349484,0.008139212454217308,2.0,0.0,0.22009931369349484,0.008139212454217308,240.9767711162567,1.7879598887638761,5
engine,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,2.2,0.447213595499958,0.21291695319927775,0.029064311681608706,2.2,0.447213595499958,0.21291695319927775,0.029064311681608706,239.3115797519684,1.8279253180599866,5
engine,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,2.0,0.0,0.22314721282629724,0.02494715917070669,2.0,0.0,0.22314721282629724,0.02494715917070669,330.7193813800812,5.123500994485507,5
engine,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,2.0,0.0,0.221445305665711,0.007095898527613141,2.0,0.0,0.221445305665711,0.007095898527613141,241.8031837940216,2.2473450786737623,5
engine,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,2.0,0.0,0.22138805496611944,0.010087113549917532,2.0,0.0,0.22138805496611944,0.010087113549917532,238.39650654792786,1.7386467629714195,5
engine,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,2.0,0.0,0.22389467475732863,0.013776305643741478,2.0,0.0,0.22389467475732863,0.013776305643741478,330.05273246765137,7.805280775673619,5
liu,cube,BLF,bottom_left_filling,None,height_only,9.4,0.8944271909999157,0.2115730862161517,0.021564836050384985,9.4,0.8944271909999157,0.2115730862161517,0.021564836050384985,87.35369720458985,7.535948833253345,5
liu,cube,fixed_CA,all,maximum_connected_space,maximum_connected_space,9.6,0.5477225575051662,0.20365985010421445,0.007594512974855763,9.6,0.5477225575051662,0.20365985010421445,0.007594512974855763,108.08379802703857,4.016544335942492,5
liu,cube,fixed_CA,all,maximum_connected_space,minimum_bb_volume,10.0,0.0,0.19586582518657708,0.0032644967334067646,10.0,0.0,0.19586582518657708,0.0032644967334067646,113.53861217498779,4.568629896213055,5
liu,cube,fixed_CA,all,maximum_connected_space,waste_overlap_distance,9.6,0.547722557505166,0.204092439437062,0.008449639384743272,9.6,0.547722557505166,0.204092439437062,0.008449639384743272,105.60311560630798,2.1407556586828433,5
liu,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,9.6,0.5477225575051662,0.20254267927527975,0.008896338400893482,9.6,0.5477225575051662,0.20254267927527975,0.008896338400893482,108.23502044677734,5.374018399829617,5
liu,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,10.0,0.0,0.1947486543576424,0.0032182301573142388,10.0,0.0,0.1947486543576424,0.0032182301573142388,113.05152025222779,3.669292723421988,5
liu,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,9.6,0.547722557505166,0.2042981074894079,0.00861036832910918,9.6,0.547722557505166,0.2042981074894079,0.00861036832910918,105.57041983604431,1.762084161247443,5
liu,cube,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,9.6,0.5477225575051662,0.20365985010421445,0.007594512974855763,9.6,0.5477225575051662,0.20365985010421445,0.007594512974855763,108.00401120185852,3.8609620675806893,5
liu,cube,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,10.0,0.0,0.19586582518657708,0.0032644967334067632,10.0,0.0,0.19586582518657708,0.0032644967334067632,113.38007907867431,2.869651871442468,5
liu,cube,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,9.6,0.547722557505166,0.204092439437062,0.008449639384743272,9.6,0.547722557505166,0.204092439437062,0.008449639384743272,105.87684640884399,1.3959359028477891,5
liu,cube,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,10.0,0.0,0.19732363002009445,0.0028725385288665044,10.0,0.0,0.19732363002009445,0.0028725385288665044,103.0237877368927,4.862934897188595,5
liu,cube,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,9.8,0.44721359549995815,0.19833574524985093,0.007457827568812851,9.8,0.44721359549995815,0.19833574524985093,0.007457827568812851,104.88924975395203,6.025274859874231,5
liu,cube,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,9.6,0.5477225575051661,0.2004718281356613,0.00885562679722659,9.6,0.5477225575051661,0.2004718281356613,0.00885562679722659,99.63122110366821,5.0868255406693885,5
liu,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,10.0,0.0,0.19732363002009445,0.0028725385288665044,10.0,0.0,0.19732363002009445,0.0028725385288665044,103.69788889884948,4.708028898268151,5
liu,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,9.8,0.44721359549995815,0.19833574524985093,0.007457827568812851,9.8,0.44721359549995815,0.19833574524985093,0.007457827568812851,104.68974452018738,6.1784161465498455,5
liu,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,9.6,0.5477225575051661,0.2004718281356613,0.00885562679722659,9.6,0.5477225575051661,0.2004718281356613,0.00885562679722659,99.67059569358825,5.180175293644819,5
liu,cube,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,10.0,0.0,0.19732363002009445,0.0028725385288665044,10.0,0.0,0.19732363002009445,0.0028725385288665044,103.22809844017029,5.067212674112407,5
liu,cube,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,9.8,0.44721359549995815,0.19833574524985093,0.007457827568812851,9.8,0.44721359549995815,0.19833574524985093,0.007457827568812851,105.69274201393128,5.7048054453726635,5
liu,cube,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,9.6,0.5477225575051661,0.2004718281356613,0.00885562679722659,9.6,0.5477225575051661,0.2004718281356613,0.00885562679722659,100.22802228927613,4.80223568744547,5
liu,cube,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,9.2,0.44721359549995787,0.211134335176484,0.007820878047870738,9.2,0.44721359549995787,0.211134335176484,0.007820878047870738,100.50546946525574,3.6917691211488073,5
liu,cube,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,9.8,0.44721359549995815,0.19945291607878562,0.006706322228217584,9.8,0.44721359549995815,0.19945291607878562,0.006706322228217584,106.92444458007813,6.9527836320157075,5
liu,cube,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,9.6,0.5477225575051661,0.20158899896459598,0.007862046046275932,9.6,0.5477225575051661,0.20158899896459598,0.007862046046275932,101.87948513031006,5.497193122614308,5
liu,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,9.4,0.547722557505166,0.20938146554582918,0.01008541764168458,9.4,0.547722557505166,0.20938146554582918,0.01008541764168458,99.94799389839173,2.5684794847165113,5
liu,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,9.8,0.44721359549995815,0.19945291607878562,0.006706322228217584,9.8,0.44721359549995815,0.19945291607878562,0.006706322228217584,105.02139263153076,4.391763370685429,5
liu,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,9.6,0.5477225575051661,0.20158899896459598,0.007862046046275932,9.6,0.5477225575051661,0.20158899896459598,0.007862046046275932,101.74850654602051,4.862246466837777,5
liu,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,9.2,0.44721359549995787,0.21269977576132285,0.008069768673288742,9.2,0.44721359549995787,0.21269977576132285,0.008069768673288742,99.41230506896973,2.3227990426368383,5
liu,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,9.8,0.44721359549995815,0.19945291607878562,0.006706322228217584,9.8,0.44721359549995815,0.19945291607878562,0.006706322228217584,105.98537549972534,5.809895018811892,5
liu,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,9.6,0.5477225575051661,0.20158899896459598,0.007862046046275932,9.6,0.5477225575051661,0.20158899896459598,0.007862046046275932,101.5658627986908,4.679119596129864,5
liu,cylinder,BLF,bottom_left_filling,None,height_only,5.4,0.5477225575051661,0.17623117444577852,0.014797677815395692,5.4,0.5477225575051661,0.17623117444577852,0.014797677815395692,393.7534539222717,33.10540633294793,5
liu,cylinder,fixed_CA,all,maximum_connected_space,maximum_connected_space,6.0,0.0,0.15451758006162208,0.0062605241313906405,6.0,0.0,0.15451758006162208,0.0062605241313906405,509.0299011230469,12.215556281427304,5
liu,cylinder,fixed_CA,all,maximum_connected_space,minimum_bb_volume,5.8,0.44721359549995787,0.16432764883149834,0.008160179271318884,5.8,0.44721359549995787,0.16432764883149834,0.008160179271318884,485.7694931983948,9.956062133007086,5
liu,cylinder,fixed_CA,all,maximum_connected_space,waste_overlap_distance,5.6,0.547722557505166,0.1660441526198101,0.01087960068749891,5.6,0.547722557505166,0.1660441526198101,0.01087960068749891,490.2118587970734,10.790319809117456,5
liu,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,5.6,0.5477225575051662,0.16487124920067425,0.01219761198449993,5.6,0.5477225575051662,0.16487124920067425,0.01219761198449993,499.6134496212006,22.489401151869416,5
liu,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,5.6,0.547722557505166,0.165476646392081,0.013867361695884487,5.6,0.547722557505166,0.165476646392081,0.013867361695884487,486.1332051753998,24.528118910569415,5
liu,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,5.8,0.44721359549995787,0.16072813623856813,0.009957220672588946,5.8,0.44721359549995787,0.16072813623856813,0.009957220672588946,498.1153160572052,12.263712456968468,5
liu,cylinder,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,5.8,0.44721359549995787,0.16331720831084456,0.008340820208500166,5.8,0.44721359549995787,0.16331720831084456,0.008340820208500166,485.38014407157897,10.566611907404901,5
liu,cylinder,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,5.4,0.5477225575051661,0.17097941395294672,0.013294902111272247,5.4,0.5477225575051661,0.17097941395294672,0.013294902111272247,472.2229372501373,17.568065870410845,5
liu,cylinder,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,5.4,0.5477225575051661,0.17097941395294672,0.013294902111272247,5.4,0.5477225575051661,0.17097941395294672,0.013294902111272247,479.1488574028015,21.72500515632411,5
liu,cylinder,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,5.0,0.0,0.19762927908800237,0.009987161296217581,5.0,0.0,0.19762927908800237,0.009987161296217581,392.75858182907103,17.661820785002163,5
liu,cylinder,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,5.0,0.0,0.18800110117345692,0.009409614632415257,5.0,0.0,0.18800110117345692,0.009409614632415257,399.43902649879453,19.131752185485915,5
liu,cylinder,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,5.0,0.0,0.19506922666470622,0.008027119915929996,5.0,0.0,0.19506922666470622,0.008027119915929996,389.1988782405853,7.85539520414097,5
liu,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,5.0,0.0,0.19762927908800237,0.009987161296217581,5.0,0.0,0.19762927908800237,0.009987161296217581,390.64265089035035,17.40809288634316,5
liu,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,4.8,0.4472135954999579,0.1982662795042487,0.017886648290722455,4.8,0.4472135954999579,0.1982662795042487,0.017886648290722455,390.87569479942323,21.70890647773969,5
liu,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,4.8,0.4472135954999579,0.203386384350841,0.01368896823579638,4.8,0.4472135954999579,0.203386384350841,0.01368896823579638,381.97876048088074,10.860056206783721,5
liu,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,4.8,0.44721359549995787,0.19875927113529337,0.01963756282378451,4.8,0.44721359549995787,0.19875927113529337,0.01963756282378451,397.4689726829529,11.690987927977405,5
liu,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,4.8,0.44721359549995787,0.19926612929081505,0.01576856635391064,4.8,0.44721359549995787,0.19926612929081505,0.01576856635391064,388.64070506095885,21.67618307100402,5
liu,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,5.0,0.0,0.19183288657436068,0.01011150899170164,5.0,0.0,0.19183288657436068,0.01011150899170164,397.0639255523682,21.968407192655643,5
liu,cylinder,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,5.0,0.0,0.19878090469218718,0.008254535535938091,5.0,0.0,0.19878090469218718,0.008254535535938091,412.57973170280457,8.29005024535658,5
liu,cylinder,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,5.0,0.0,0.19157586302071994,0.011927526139242542,5.0,0.0,0.19157586302071994,0.011927526139242542,416.61253356933594,20.40566814133565,5
liu,cylinder,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,4.8,0.4472135954999579,0.20376896998769345,0.013995126131039497,4.8,0.4472135954999579,0.20376896998769345,0.013995126131039497,400.14164900779724,10.948059718464298,5
liu,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,5.0,0.0,0.19446128591840872,0.010080207450022409,5.0,0.0,0.19446128591840872,0.010080207450022409,420.7648157119751,19.040581134807226,5
liu,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,5.0,0.0,0.18751326780058222,0.009827235680154821,5.0,0.0,0.18751326780058222,0.009827235680154821,429.2280975818634,21.941428909032464,5
liu,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,5.0,0.0,0.19074960789092774,0.010954797533242298,5.0,0.0,0.19074960789092774,0.010954797533242298,425.2289485454559,21.528786429784688,5
liu,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,5.0,0.0,0.19145575564729714,0.0030979681891218983,5.0,0.0,0.19145575564729714,0.0030979681891218983,421.247890329361,6.5468849825272155,5
liu,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,4.6,0.5477225575051663,0.20551637441050782,0.020808142714726592,4.6,0.5477225575051663,0.20551637441050782,0.020808142714726592,402.74306616783144,19.904929154377733,5
liu,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,5.0,0.0,0.18924684275537196,0.008955466371905217,5.0,0.0,0.18924684275537196,0.008955466371905217,412.1423485279083,12.609182581410838,5
shapesnew,cube,BLF,bottom_left_filling,None,height_only,11.0,0.7071067811865475,0.2101641414141414,0.012798231994752652,11.0,0.7071067811865475,0.2101641414141414,0.012798231994752652,2.4923556327819822,0.032627144576186456,5
shapesnew,cube,fixed_CA,all,maximum_connected_space,maximum_connected_space,11.0,0.0,0.20974609375000003,0.0003744197170445417,11.0,0.0,0.20974609375000003,0.0003744197170445417,2.6893588066101075,0.055342270379198685,5
shapesnew,cube,fixed_CA,all,maximum_connected_space,minimum_bb_volume,11.0,0.0,0.21193359374999998,0.0031138411608337257,11.0,0.0,0.21193359374999998,0.0031138411608337257,2.6563767910003664,0.05550523842914858,5
shapesnew,cube,fixed_CA,all,maximum_connected_space,waste_overlap_distance,11.0,0.0,0.21193359374999998,0.0031138411608337257,11.0,0.0,0.21193359374999998,0.0031138411608337257,2.6447998046875,0.06617141358967292,5
shapesnew,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,10.6,0.5477225575051662,0.21671006944444446,0.00934623103108255,10.6,0.5477225575051662,0.21671006944444446,0.00934623103108255,2.659762477874756,0.03122129562177257,5
shapesnew,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,10.6,0.5477225575051661,0.21918619791666666,0.008909772738489181,10.6,0.5477225575051661,0.21918619791666666,0.008909772738489181,2.6408806800842286,0.07637054907640381,5
shapesnew,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,10.8,0.44721359549995815,0.21666449652777775,0.007188867181964316,10.8,0.44721359549995815,0.21666449652777775,0.007188867181964316,2.647720384597778,0.044107824413236005,5
shapesnew,cube,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,11.0,0.0,0.21105468749999998,0.002794231849438756,11.0,0.0,0.21105468749999998,0.002794231849438756,2.678770637512207,0.04048591003188134,5
shapesnew,cube,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,10.8,0.44721359549995815,0.21461371527777776,0.008147337693389902,10.8,0.44721359549995815,0.21461371527777776,0.008147337693389902,2.641142797470093,0.0614066365151521,5
shapesnew,cube,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,10.8,0.44721359549995815,0.21461371527777776,0.008147337693389902,10.8,0.44721359549995815,0.21461371527777776,0.008147337693389902,2.674794006347656,0.0650269689151046,5
shapesnew,cube,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,10.8,0.8366600265340756,0.21588798137626264,0.0137862192954067,10.8,0.8366600265340756,0.21588798137626264,0.0137862192954067,2.548527145385742,0.04831527716385764,5
shapesnew,cube,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,2.5508496284484865,0.07096415463785118,5
shapesnew,cube,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,2.5590200901031492,0.06991962862367782,5
shapesnew,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,10.6,0.8944271909999159,0.21834023832070706,0.013640333661671635,10.6,0.8944271909999159,0.21834023832070706,0.013640333661671635,2.5467537879943847,0.04230113396927237,5
shapesnew,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,2.5375865936279296,0.06027999932148316,5
shapesnew,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,2.539434862136841,0.061634714572402445,5
shapesnew,cube,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,10.6,0.8944271909999159,0.21834023832070706,0.013640333661671635,10.6,0.8944271909999159,0.21834023832070706,0.013640333661671635,2.5399513244628906,0.051653402507811204,5
shapesnew,cube,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,2.5452647686004637,0.0748807314224322,5
shapesnew,cube,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,10.8,0.44721359549995804,0.21730468749999998,0.007834867881727244,2.5545631408691407,0.06072509487308903,5
shapesnew,cube,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,11.0,0.7071067811865476,0.2129973563762626,0.011245869070760691,11.0,0.7071067811865476,0.2129973563762626,0.011245869070760691,2.6328173637390138,0.061478605279677294,5
shapesnew,cube,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,10.8,0.44721359549995804,0.21617621527777775,0.0055330105140546145,10.8,0.44721359549995804,0.21617621527777775,0.0055330105140546145,2.5940547466278074,0.058146550087642,5
shapesnew,cube,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,10.8,0.44721359549995804,0.21617621527777775,0.0055330105140546145,10.8,0.44721359549995804,0.21617621527777775,0.0055330105140546145,2.579295015335083,0.05732566579216427,5
shapesnew,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,10.6,0.8944271909999159,0.2178845091540404,0.013126820193550657,10.6,0.8944271909999159,0.2178845091540404,0.013126820193550657,2.5812533378601072,0.07575376298146505,5
shapesnew,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,10.4,0.5477225575051662,0.22080729166666666,0.008314339219258036,10.4,0.5477225575051662,0.22080729166666666,0.008314339219258036,2.584711790084839,0.06472332885606097,5
shapesnew,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,10.4,0.5477225575051662,0.22080729166666666,0.008314339219258036,10.4,0.5477225575051662,0.22080729166666666,0.008314339219258036,2.5866787910461424,0.07406357839386664,5
shapesnew,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,10.6,0.8944271909999159,0.21834023832070706,0.013640333661671635,10.6,0.8944271909999159,0.21834023832070706,0.013640333661671635,2.60895094871521,0.054142125815744166,5
shapesnew,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,10.6,0.5477225575051662,0.21874131944444444,0.008189929213882055,10.6,0.5477225575051662,0.21874131944444444,0.008189929213882055,2.5657684326171877,0.06434277365208252,5
shapesnew,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,10.6,0.5477225575051662,0.21874131944444444,0.008189929213882055,10.6,0.5477225575051662,0.21874131944444444,0.008189929213882055,2.566042184829712,0.041424095478971405,5
shapesnew,cylinder,BLF,bottom_left_filling,None,height_only,9.2,0.44721359549995776,0.1880375007287596,0.006842791378815431,9.2,0.44721359549995776,0.1880375007287596,0.006842791378815431,10.475748443603516,0.079442821844981,5
